,Character-1,Character-2,Word_Trad,Word_Sim,Stroke-1,Stroke-2,C&B-Subtitle-raw-C1,C&B-Subtitle-raw-C2,C&B-Subtitle-raw-W,HD-1,HD-2,Num-neighbor-1,Num-neighbor-2
4777,何,谓,何謂,何谓,7.0,16.0,37987.0,2864.0,13.0,12,0.0,0.0,0.0
4778,佚,名,佚名,佚名,7.0,6.0,1.0,43229.0,1.0,,0.0,0.0,0.0
4779,佛,寺,佛寺,佛寺,7.0,6.0,4016.0,397.0,3.0,17,0.0,0.0,0.0
4780,佛,性,佛性,佛性,7.0,8.0,4016.0,28102.0,,17,0.0,0.0,0.0
4781,佛,门,佛門,佛门,7.0,8.0,4016.0,25908.0,2.0,17,0.0,0.0,0.0
4782,佛,陀,佛陀,佛陀,7.0,8.0,4016.0,251.0,10.0,17,0.0,0.0,0.0
4783,佛,家,佛家,佛家,7.0,10.0,4016.0,112387.0,1.0,17,0.0,0.0,0.0
4784,佛,堂,佛堂,佛堂,7.0,11.0,4016.0,5777.0,1.0,17,0.0,0.0,0.0
4785,佛,教,佛教,佛教,7.0,11.0,4016.0,21768.0,45.0,17,0.0,0.0,0.0
4786,佛,塔,佛塔,佛塔,7.0,13.0,4016.0,6158.0,,17,0.0,0.0,0.0
4787,佛,殿,佛殿,佛殿,7.0,13.0,4016.0,1372.0,,17,0.0,0.0,0.0
4788,佛,经,佛經,佛经,7.0,13.0,4016.0,80207.0,7.0,17,0.0,0.0,0.0
4789,佛,像,佛像,佛像,7.0,14.0,4016.0,71186.0,24.0,17,0.0,0.0,0.0
4790,佛,坛,佛壇,佛坛,7.0,16.0,4016.0,373.0,,17,0.0,0.0,0.0
4791,作,文,作文,作文,7.0,4.0,68168.0,14196.0,63.0,5,0.0,0.0,0.0
4792,作,主,作主,作主,7.0,5.0,68168.0,28628.0,72.0,5,0.0,0.0,0.0
4793,作,出,作出,作出,7.0,5.0,68168.0,129404.0,725.0,5,0.0,0.0,0.0
4794,作,用,作用,作用,7.0,5.0,68168.0,79299.0,1739.0,5,0.0,0.0,0.0
4795,作,曲,作曲,作曲,7.0,6.0,68168.0,5121.0,80.0,5,0.0,0.0,0.0
4796,作,弄,作弄,作弄,7.0,7.0,68168.0,15246.0,46.0,5,0.0,0.0,0.0
4797,作,怪,作怪,作怪,7.0,8.0,68168.0,17328.0,47.0,5,0.0,0.0,0.0
4798,作,法,作法,作法,7.0,8.0,68168.0,60750.0,21.0,5,0.0,0.0,0.0
4799,作,者,作者,作者,7.0,8.0,68168.0,42245.0,459.0,5,0.0,0.0,0.0
4800,作,品,作品,作品,7.0,9.0,68168.0,14318.0,1575.0,5,0.0,0.0,0.0
4801,作,客,作客,作客,7.0,9.0,68168.0,12810.0,16.0,5,0.0,0.0,0.0
4802,作,为,作為,作为,7.0,9.0,68168.0,249231.0,5864.0,5,0.0,0.0,0.0
4803,作,风,作風,作风,7.0,9.0,68168.0,13301.0,236.0,5,0.0,0.0,0.0
4805,作,息,作息,作息,7.0,10.0,68168.0,19106.0,14.0,5,0.0,0.0,0.0
4806,作,案,作案,作案,7.0,10.0,68168.0,23014.0,495.0,5,0.0,0.0,0.0
4807,作,假,作假,作假,7.0,11.0,68168.0,12808.0,28.0,5,0.0,0.0,0.0
4808,作,梗,作梗,作梗,7.0,11.0,68168.0,101.0,22.0,5,0.0,0.0,0.0
4809,作,答,作答,作答,7.0,12.0,68168.0,11907.0,21.0,5,0.0,0.0,0.0
4810,作,词,作詞,作词,7.0,12.0,68168.0,7178.0,,5,0.0,0.0,0.0
4811,作,业,作業,作业,7.0,13.0,68168.0,13928.0,910.0,5,0.0,0.0,0.0
4812,作,诗,作詩,作诗,7.0,13.0,68168.0,1734.0,,5,0.0,0.0,0.0
4813,作,呕,作嘔,作呕,7.0,14.0,68168.0,635.0,122.0,5,0.0,0.0,0.0
4814,作,对,作對,作对,7.0,14.0,68168.0,191793.0,112.0,5,0.0,0.0,0.0
4815,作,弊,作弊,作弊,7.0,14.0,68168.0,542.0,451.0,5,0.0,0.0,0.0
4816,作,价,作價,作价,7.0,15.0,68168.0,8767.0,1.0,5,0.0,0.0,0.0
4817,作,废,作廢,作废,7.0,15.0,68168.0,3755.0,48.0,5,0.0,0.0,0.0
4818,作,罢,作罷,作罢,7.0,15.0,68168.0,2056.0,9.0,5,0.0,0.0,0.0
4819,作,战,作戰,作战,7.0,16.0,68168.0,18511.0,460.0,5,0.0,0.0,0.0
4820,作,证,作證,作证,7.0,19.0,68168.0,30165.0,1058.0,5,0.0,0.0,0.0
4821,你,们,你們,你们,7.0,10.0,1444831.0,701754.0,112946.0,3,0.0,0.0,0.0
4822,佣,人,佣人,佣人,7.0,2.0,1049.0,373292.0,121.0,2,0.0,0.0,0.0
4823,佣,金,佣金,佣金,7.0,8.0,1049.0,19210.0,103.0,2,0.0,0.0,0.0
4824,克,制,克制,克制,7.0,8.0,53663.0,16519.0,165.0,6,0.0,0.0,0.0
4825,克,服,克服,克服,7.0,8.0,53663.0,24279.0,440.0,6,0.0,0.0,0.0
4826,兑,现,兌現,兑现,7.0,11.0,387.0,137777.0,243.0,5,0.0,0.0,0.0
4827,兑,换,兌換,兑换,7.0,12.0,387.0,9989.0,83.0,5,0.0,0.0,0.0
4828,兑,款,兌款,兑款,7.0,12.0,387.0,3486.0,,5,0.0,0.0,0.0
4829,免,去,免去,免去,7.0,5.0,6707.0,232346.0,46.0,5,0.0,0.0,0.0
4830,免,役,免役,免役,7.0,7.0,6707.0,1022.0,,5,0.0,0.0,0.0
4831,免,于,免於,免于,7.0,8.0,6707.0,45429.0,46.0,5,0.0,0.0,0.0
4832,免,疫,免疫,免疫,7.0,9.0,6707.0,883.0,230.0,5,0.0,0.0,0.0
4833,免,除,免除,免除,7.0,10.0,6707.0,16235.0,63.0,5,0.0,0.0,0.0
4834,免,得,免得,免得,7.0,11.0,6707.0,208054.0,246.0,5,0.0,0.0,0.0
4835,免,税,免稅,免税,7.0,12.0,6707.0,1301.0,61.0,5,0.0,0.0,0.0
4836,免,费,免費,免费,7.0,12.0,6707.0,12016.0,1713.0,5,0.0,0.0,0.0
4837,免,罪,免罪,免罪,7.0,13.0,6707.0,14242.0,35.0,5,0.0,0.0,0.0
4838,免,谈,免談,免谈,7.0,15.0,6707.0,35703.0,,5,0.0,0.0,0.0
4839,免,职,免職,免职,7.0,18.0,6707.0,8028.0,14.0,5,0.0,0.0,0.0
4840,兵,力,兵力,兵力,7.0,2.0,4945.0,44859.0,66.0,2,0.0,0.0,0.0
4841,兵,役,兵役,兵役,7.0,7.0,4945.0,1022.0,46.0,2,0.0,0.0,0.0
4842,兵,卒,兵卒,兵卒,7.0,8.0,4945.0,171.0,1.0,2,0.0,0.0,0.0
4843,兵,法,兵法,兵法,7.0,8.0,4945.0,60750.0,19.0,2,0.0,0.0,0.0
4844,兵,书,兵書,兵书,7.0,10.0,4945.0,13360.0,,2,0.0,0.0,0.0
4845,兵,团,兵團,兵团,7.0,14.0,4945.0,9748.0,72.0,2,0.0,0.0,0.0
4846,兵,种,兵種,兵种,7.0,14.0,4945.0,42396.0,1.0,2,0.0,0.0,0.0
4847,兵,器,兵器,兵器,7.0,16.0,4945.0,16613.0,38.0,2,0.0,0.0,0.0
4848,兵,谏,兵諫,兵谏,7.0,16.0,4945.0,1.0,,2,0.0,0.0,0.0
4849,兵,权,兵權,兵权,7.0,22.0,4945.0,10283.0,3.0,2,0.0,0.0,0.0
4850,兵,变,兵變,兵变,7.0,23.0,4945.0,30205.0,19.0,2,0.0,0.0,0.0
4851,冶,艳,冶艷,冶艳,7.0,24.0,18.0,663.0,,4,0.0,0.0,0.0
4852,冷,水,冷水,冷水,7.0,4.0,9199.0,21793.0,82.0,1,0.0,0.0,0.0
4853,冷,汗,冷汗,冷汗,7.0,6.0,9199.0,1537.0,29.0,1,0.0,0.0,0.0
4854,冷,血,冷血,冷血,7.0,6.0,9199.0,14874.0,,1,0.0,0.0,0.0
4856,冷,雨,冷雨,冷雨,7.0,8.0,9199.0,3189.0,,1,0.0,0.0,0.0
4857,冷,却,冷卻,冷却,7.0,9.0,9199.0,13707.0,122.0,1,0.0,0.0,0.0
4858,冷,待,冷待,冷待,7.0,9.0,9199.0,16314.0,,1,0.0,0.0,0.0
4859,冷,冻,冷凍,冷冻,7.0,10.0,9199.0,1620.0,220.0,1,0.0,0.0,0.0
4860,冷,宫,冷宮,冷宫,7.0,10.0,9199.0,2421.0,1.0,1,0.0,0.0,0.0
4861,冷,峻,冷峻,冷峻,7.0,10.0,9199.0,115.0,5.0,1,0.0,0.0,0.0
4862,冷,库,冷庫,冷库,7.0,10.0,9199.0,4752.0,10.0,1,0.0,0.0,0.0
4864,冷,笑,冷笑,冷笑,7.0,10.0,9199.0,22282.0,46.0,1,0.0,0.0,0.0
4865,冷,寂,冷寂,冷寂,7.0,11.0,9199.0,715.0,1.0,1,0.0,0.0,0.0
4866,冷,淡,冷淡,冷淡,7.0,11.0,9199.0,1031.0,105.0,1,0.0,0.0,0.0
4867,冷,清,冷清,冷清,7.0,11.0,9199.0,21660.0,37.0,1,0.0,0.0,0.0
4868,冷,眼,冷眼,冷眼,7.0,11.0,9199.0,19247.0,5.0,1,0.0,0.0,0.0
4869,冷,场,冷場,冷场,7.0,12.0,9199.0,34746.0,13.0,1,0.0,0.0,0.0
4870,冷,饮,冷飲,冷饮,7.0,12.0,9199.0,1811.0,33.0,1,0.0,0.0,0.0
4871,冷,暖,冷暖,冷暖,7.0,13.0,9199.0,1680.0,3.0,1,0.0,0.0,0.0
4872,冷,落,冷落,冷落,7.0,13.0,9199.0,10041.0,38.0,1,0.0,0.0,0.0
4873,冷,对,冷對,冷对,7.0,14.0,9199.0,191793.0,,1,0.0,0.0,0.0
